"fs_id","fid","pid","sid","level","individual_level","fs_answer","flagged","skip","timestamp"
"330","8","0","218","0","0","Positius:
- L'evolució tecnològica permetrà que molt més coneixements arribin a més parts del món i en moltes llengües.  Serà més accessible. 
- Les TIC permetran que es puguin elaborar nous mètodes d'educació que estiguin en plataformes on-line i que es puguin compaginar amb l'educació presencial. En aquestes plataformes hi podrem tindre gent de llengües diverses que interactuin.
- Les TIC permetran adaptar l'educació i especialitzar-la per a cada alumne.
- sector 
- L'evolució de la tecnologia permetrà també una millor comunicació alumne-professorat. Una cosa, aquesta es contradiu amb 

Negatius:
- Si tot ho basem en tencologies de la informació i la comunicació obligarem a la gent a fer servir sempre aparells electrònics, sense deixar-los triar. Com ja he dit, s'hauria de compaginar amb mètodes presencials. A part, crearem dependència a aquests dispositius.
- Una educació només digital pot fer que interactuin menys les persones.
-Manca d’atenció h","0","0","2022"
"245","8","0","218","0","1","Aspectes positius:
- accés ampli a la informació i per tant perspectives molt diverses respecte un tema
- fàcil comunicació amb experts o professors
- eficiència gràcies a les eines tecnològiques

Aspectes negatius:
- exposició excessiva de les teves dades personals 
- manca d’atenció humana en la educació
- necessitat d’estar connectat a Internet per aprendre","0","0","1664436729"
"329","8","0","219","0","0","La tecnologia té els següents aspectes positius en l'educació:
   - Pot fer l'ensenyament més dinàmic i interactiu fent que els estudiants s'ho passin millor que en classes convencionals.
   - En cas d'estar en bones mans, aquesta gestió pot ajudar a que les gent trobi el seu propòsit i aficions, hi haurà molta més motivació per part de les noves generacions a l'hora de treballar en el que volen.
  - Pot permetre accedir a molta més informació ja que disposarien de més recursos.

Aspectes negatius que pot tenir la tecnologia en l'educació:
  - No tenir tantes competències comunicatives o socials ja que s'estarien limitant als usos de la tecnologia.
  - Un mal ús pot portar a problemes de dèficit d'atenció o a una adicció a la tecnologia.
  - Pot relegar la figura del professor a un segon pla, que dona el tracte humà en l'educació i que és totalment necessari. ","0","0","2022"
"260","8","0","219","0","1","Positius:
- Pot permetre accedir a molta més informació
- Pot fer l'ensenyament més dinàmic i interactiu fent que els estudiants s'ho passin millor que en classes convencionals

Negatius:
- Pot relegar la figura del professor a un segon pla. 
- Pot reduir la interacció humana entre els alumnes","0","0","1664436852"
"328","8","0","220","0","0","La tecnología tiene potencial de sobra para tener un impacto masivo en la educación del futuro y en la del presente. Utilizando elementos como la Inteligencia Artificial (IA), las principales empresas TIC del mundo ya desarrollan todo tipo de herramientas que pueden ser útiles para el aprendizaje de futuras generaciones. Robots interactivos, aplicaciones móviles... Son algunos de los ejemplos. Por otra parte, creo firmemente que toda esta nueva tecnología , debería verse como un complemento a lo que conocemos como la educación tradicional. Las dos partes deberían complementarse entre sí para mejorar de forma simultánea y no chocar  en ningún aspecto. De este modo se podrán contrarestar todos los ""errores"" o desventajas que se pueden encontrar a día de hoy en el sistema educativo. Además creo que todas estas ventajas futuras deberían implementarse cuando se esté seguro de que podrán llegar a todos lados, sin importar tu clase social o economía. Para de esta forma,  no crear una brecha digital y social en las escuelas , institutos o universidades. Otros aspectos a tener en cuenta podrían ser el plagio o el almacenamiento masivo de datos personales, que también tendrían que verse sometidos a una regulación.","0","0","2022"
"304","8","0","220","0","1","positiu: 
1- Qualsevol persona es pot aprendre nous coneixements facilment pel avanç tecnologic, com per exemple, Internet.

negatiu:
1- Cadascun ha d'esforçar pel seu mateix, perque hi apareixerà un munt de gent amb un nivell d'estudi alt, la necesitat de les empresses ja no es tan alta com abans. 
2- En el nivell del coneixement de la població anirà sent una piràmide inclinada, com el cas dels professionals TICs","0","0","1664436983"
"315","8","0","221","0","0","Positivos:
1. Los alumnos tendrán más acceso a la información, facilitando la obtención de los mismos.
2. Gracias a la clases en línea, los alumnos tendrán acceso a centros en los que no podrían haber accedido sin esta tecnología.
3. La comisión de la unión Europea debería garantizar las tecnologías necesarias a los alumnos, o un espacio online donde sus .
Negativos:

1. Los alumnos tendrán más dificultades a la hora de conseguir información.(demasiada información, mucha falsa, por lo que se tendrá que educar a la gente a como obtener está información de manera fiable)
2.La comunicación alumno profesor será más difícil (a través de classes virtuales o videos) , posiblemente afectando a los alumnos de manera negativa al momento de comunicarse con otras personas.
3. Las IA serán muy útiles, pero han de ser muy controladas para garantizar su correcto funcionamiento, ya que estas podrían causar desigualdad entre alumnos.(Garantizar una avaluación automática justa, por ejemplo)  
","0","0","2022"
"310","8","0","221","0","1","Positiu:
-Aprenentatge més ràpid
-Menys probabilitat d'error a l'hora d'explicar
-Immersio a les tecnologies més temprana 

Negatiu:
-Menys naturalitat a l'hora d'aprendre
-Menys costum a les coses tradicionals","0","0","1664436984"
"326","8","0","222","0","0","Aspectes positius: 
· Millora els mètodes d'aprenentatge i fàcil enteniment del funcionament de les eines.
· Àmplia millora en l'aprenentatge extraterritorial.
· Pots trobar molta informació de cualsevol tema.

Aspectes negatius:
· Manca de privacitat fora i dins del establiment on estudies, amb control exahustiu per part de la direcciò on estudies (rastreig de localització, busquedes, compres).
· Massificació de la informació aportada (ja no seràs un alumne seràs una dada).
· Es pot copiar mes fàcilment, d'altra banda també tenen més eines per detectar plagi.","0","0","2022"
"275","8","0","222","0","1","Aspectes positius: 
· Millora de metodes d'aprenentatge
· Facil entendiment del funcionament de les eïnees
· Amplia millora en el aprenentatge extraterritorial

Aspectes negatius:
· Manca de privacitat fora i dins del establiment on estudies
· Control exahustiu per part de la direcciò on estudies (rastreig de localització, busquedes, compres)
· Massificaió de la informació aportada (ja no seràs un alumne seràs una dada)","0","0","1664436925"
"320","8","0","223","0","0","Positius:

- Metodes d'aprenentatge més dinàmics i lúdics per tal de fer la educació mes interessant.
- Adaptacions les quals permetin fer classe on-line a alumnes que per diversos motius no poden assistir a classe.
- Que els alumnes mitjançant la tecnologia tinguin més facilitats per estudiar, com per exemple l'accés a més informació, poder treballar virtualment amb total seguretat i garanties, de tal manera podrà derivar en un millor rendiment acadèmic.

Negatius:

- L'increment d'us de  les tecnologies a les aules/educació pot reduir les capacitats socials dels alumnes.
- Pèrdua en certa part del vincle alumnat-professorat.
- Recopilació massiva de dades personals i invasió de privacitat.","0","0","2022"
"314","8","0","223","0","1","Positius: 
- Metodes d'aprenentatge més dinàmics i lúdics per tal de fer la educació mes interessant
- Adaptacions les quals permetin fer classe on-line a alumnes que per diversos motius no poden asistir a classe.
- Qué els alumnes mitjançant la tecnologia tinguin més facilitats per estudiar, de tal manera es 

Negatius: 
- L'increment d'us de  les tecnologies a les aules/educació pot reduir les capacitats socials dels alumnes","0","0","1664436984"
"325","8","0","224","0","0","-Aspectes positius:
 -Digitalització dels materials, menys llibres que comprar i menys contaminació
 -Anàlisis més profund a través d'IA per proporcionar a cada estudiant una educació més personalitzada
 -Hi haurà més eines per adquirir coneixement a la xarxa, cosa que afavorirà als estudiants quan hagin de fer recerca.

-Aspectes negatius:
 -Dependencia a la tecnologia des de petits.
 -Problemes de visió per excés d'hores davant d'una pantalla
 -Increment de la desigualtat social, ja que els dispositius tecnològics no estan a l'abast de tothom. ","0","0","2022"
"251","8","0","224","0","1","-Aspectes positius:
Digitalització dels materials
Menys llibres que comprar i menys contaminació
Anàlisis més profund a través d'IA per proporcionar a cada estudiant una educació més personalitzada

-Aspectes negatius:
Adicció als dispositius mòbils desde petits
Problemes de visió per excés d'hores davant d'una pantalla
Els dispositius mòbils són cars i no tothom s'en pot permetre un","0","0","1664436805"
"322","8","0","225","0","0","AVANTATGES:
- Cada vegada l’ús de dispositius intel·ligents serà més accessible, per tant, les opcions d'ensenyament als infants serà més àmplia.
- Els nens creixeran en un món on des de petits estaran envoltats de tecnologia, per tant, s'adaptaran abans a ella i tindran més facilitats que nosaltres per manipular-la un cop es facin adults i, en conseqüència, s'aconseguirà progressar més ràpidament.
- Utilitzada de bona manera, la tecnologia ofereix un munt de serveis útils per als nens i per a la seva educació. L'accés a internet pot fer que els nens que dotin de curiositat puguin resoldre tots els seus dubtes cercant-los a la xarxa (vigilant sempre que aquesta informació sigui verídica).

DESAVANTATGES:
- L'ús excesiu de dispositiu com mòvils, ordinadors o tablets pot portar als nens a crear una forta addicció acompanyada de lesions oculars.
- La fàcil accessibilitat a Internet pot portar a les persones a pensar que poden utilitzar lliurement els treballs, projectes o fins i tot les opionions dels altres usuaris i plagiar-los.
- La inexperiència tecnològica pot causar que l'usuari descarregui involuntàriament virus a l'equip que s'està utilitzant (móvil, tablet, portàtil...).","0","0","2022"
"305","8","0","225","0","1","Positivos
- Se puede usar como complemento de los estudios hechos en clase para aumentar el conocimiento en una área.
- Una mayor globalización de los estudios haciendo que puedan llegar a personas que antes no tenían posibilidad de acceder por otro método.
- Los servicios on-line no ponen un limite en cuanto al tiempo que una persona puede llegar a querer dedicarles.

Negativos
- Es más difícil advertir el uso de trampas con la automatización de servicios on-line.
- Es más fácil desconcentrarse en un ambiente que no sea de estudio.","0","0","1664436983"
"316","8","0","226","0","0","Aspectes Positius:
   - Nous mètodes més entretinguts per als nens i més aplicats a la tecnologia per futurs estudis i treballs.
   - Més facilitat de comunicació telemàtica tant entre la família i l'escola, com entre el professorat i l'alumnat.
   - Més facilitat a l'hora de cercar informació utilitzada en l'aprenentatge

Aspectes Negatius: 
   - Menys socialització, ja que en utilitzar l'ordinador tot el dia a classe, o fins i tot en fer classes en línia, no tens tanta comunicació.
   - És més fàcil que l'alumnat es distregui durant l'horari lectiu, fet que pot comportar una baixada en el seu rendiment.
   - Els alumnes poden plagiar més fàcilment treballs i no són conscients del perill que pot implicar.","0","0","2022"
"282","8","0","226","0","1","Positivos:

-La evolución tecnológica brindará nuevas herramientas para mejorar el aprendizaje de los estudiantes.
-Esta evolución creará nuevas áreas de estudio que permitirán a más personas interesarse por la tecnología
-Estas nuevas tecnologias ayudaran a entidades como el Comisionado de Educación Europea, ya que al ser entidades con alto patrimonio, tendrán muchos mas recursos para aforntar nuevos proyectos en relación a la IA que ayudarán a mejorar la Educación del viejo continente

Negativos:

-Contra más tecnología se aplique en la educación, más costes se tomaran en su realización.
-Al ser más cara, menos personas se podrán permitir esta nueva educación, i el gobierno deberá de tomar medidas para que todas las personas puedan disfrutar de una nueva educación pública.","0","0","1664436956"
"319","8","0","227","0","0","Puntos positivos: 

- Cuanta mayor evolución tecnológica, nuestros hijos podrán acceder a mayores maneras y formas de tecnologías con las que desarrollar sus capacidades cognitivas e intelectuales.
- Serán capaces de resolver problemas y de manejar situaciones complejas con aparatos electrónicos desde más pequeños.
- Se podrá acceder a cualquier tipo de estudios desde cualquier parte del mundo. Lo hemos visto claramente con la pandemia. Es posible hacer trabajos y acceder a portales con las tecnologías y el internet.

Puntos negativos:

-Cada vez la sociedad tiende a ser menos ""humana"", hay menos relación personal y todo son trámites y tratos con máquinas y robots.
- Las tecnologías pueden hacer que no disfruten de su infancia, la cual es la etapa más bonita de la vida, a causa de estar enganchado a un dispositivo móvil.
- Pueden llegar a crear una dependencia real de las tecnologías.
","0","0","2022"
"269","8","0","227","0","1","Positivos:
- Cuanta mayor evolución tecnológica, nuestros hijos podrán acceder a mayores maneras y formas de tecnologías con las que desarrollar sus capacidades cognitivas e intelectuales.
- Serán capaces de resolver problemas y de manejar situaciones complejas con aparatos electrónicos desde más pequeños.
- Podrán ayudar a las personas mayores que no entiendan tanto de nuevas tecnologías.

Negativos:
- Las tecnologías pueden llegar a ser muy viciosas, como el caso de los teléfonos móviles, y en consecuencia nuestros hijos pueden desarrollar ""nomofobia"".
- Las tecnologías pueden hacer que no disfruten de su infancia, la cual es la etapa más bonita de la vida, a causa de estar enganchado a un dispositivo móvil.
- Pueden llegar a crear una dependencia real de las tecnologías.","0","0","1664436916"
"323","8","0","228","0","0","Aspectes positius:
-Millora dels recursos disponibles per a l'aprenantatge i millora de l’accesibilitat a persones que presenten dificultats socials, econòmiques...
-Facilitar l'accés a més informació i eines per millorar l'educació
-Menys ús de material físic, de manera que s'atribueix a reduir el canvi climàtic

Aspectes negatius:
-Dependre massa de les tecnologies com a principal eina per a l'educació 
-Augmentar el nombre d'hores que utilitzem les tecnologies,facilitant així l'addició
-Pèrdua de contacte humà, de manera que es dificulta socialitzar amb els companys ","0","0","2022"
"285","8","0","228","0","1","Positivo:
- Se podría a llegar a crear una inteligencia artificial (IA), que sea capaz de identificar errores en ejercicios de los estudiantes, para así ""archivarlos"" dependiendo del tipo de error, para finalmente informar al estudiante donde comete más errores y del tipo que son.


Negativo:
-Si se llega a hacer un examen que no sea de tipo test o con una única solución correcta, si es corregido automáticamente por una IA puede llegar a causar muchos problemas porque dependiendo de la programación de la misma, podría evaluar cómo incorrecto un resultado correcto pero desenvolupado de una manera diferente a la programado, o podría llegar a pasar el caso contrario donde un estudiante llega al resultado correcto con suerte pero el procedimiento es totalmente erróneo.","0","0","1664436963"
"327","8","0","229","0","0","Aspectes Positius:
- La metodologia de les classes podrà ser més interactiva i pràctica per als infants gràcies a les noves tecnologies.
- En cas de no poder assistir a classe sempre es podran realitzar els estudis a distància, ja sigui en línia o a partir de gravacions.
- La tecnologia és atractiva als ulls dels infants, i pot fomentar la seva curiositat, les ganes d'investigar i aprendre.

Aspectes Negatius:
- L'excés de tecnologia a la vida dels infants podrà tergiversar la seva percepció i relació amb el món.
- Els llocs de treball podran estar afectats per la tecnologia i, per tant, hi haurà menys motivació d'estudiar.
- En fer que tot sigui tecnològic, els estudiants no coneixeran a gaire gent de la seva edat, ja que simplement interactuaran amb la tecnologia, aïllant-se.","0","0","2022"
"276","8","0","229","0","1","Aspectes Positius:
- La metodologia de les classes podrien ser més interactives des de nivells baixos gràcies  a les noves tecnologies.
- Si hi ha alguna causa de no poder assistir sempre es pot realitzar estudis a distància igual que amb el teletreball.

Aspectes Negatius:
- Una infància crec que ha de ser sense un excés de tecnologia, s'ha de descobrir el món sense altres ajudes.
- L'excés d'hores mirant pantalles pot arribar a ser molt perjudicial per a la vista.","0","0","1664436934"
"331","8","0","230","0","0","La evolución tecnológica puede revolucionar la educación como la conocemos, utliizando elementos como IA. Esto, facilitaria el trabajo de correción a los profesores, podría generar actividades personalizadas para los estudiantes asi facilitando su desarrollo personal y además, reduciría el consumo de papel, reduciendo la tala de arboles. Por otro lado, alguno de los inconvenientes principales pueden ser la falta de moral de esta misma IA, creando situaciones injustas; una grave dependéncia en la electricidad y tal vez, la perdida completa de necesidad de profesorado, asi haciendo que miles de puestos de trabajo como educadores sean perdidos. Así mismo, el uso de IA podria llevar a una falta de privacidad por parte de los alumnos.
","0","0","2022"
"253","8","0","230","0","1","A FAVOR:
·Al tenir més eines per tal d'adquirir nous coneixements, l'educació serà de més qualitat.
·Podrà adaptar-se millor a les necessitats educatives de cadascú.
·L'educació passaria a ser més accessiva per qui no pogués atendre presencialment a les classes.

EN CONTRA:
·Si l'educació s'automatitza en excés, deixaria poc espai d'autoaprenentatge pels alumnes.
·Les diferències econòmiques portarien a que no tothom pogués gaudir dels mateixos medis d'aprenentatge.","0","0","1664436810"
"321","8","0","231","0","0","Per descomptat, l'educació pot millorar notablement en un futur gràcies a l'evolució tecnològica. Alguns dels aspectes d'aquesta millora podrien ser:
1- Més rapidesa i accés a tot mena de dades, informació o recursos necessaris per a un millor aprenentatge.
2- Independència de les eines tradicionals d'aprenentatge, com ara llibres de text, que poden trencar-se, perdre's, ser incomplerts...la tecnologia ens permet tenir tota la informació més recollida i organitzada i amb la possibilitat d'ampliar-la si fes falta.
3- Adaptació de les necessitats avantatges de cadascú, donar així una major eficiència en l'aprenentatge.

No obstant això, també es podrien destacar aspectes negatius o perjudicials:
1- Exposició de les pròpies dades a Internet, segons quines siguin aquestes poden ser utilitzades en la nostra contra.
2- Possibles desenvolupaments d'addicció o dependència de les tecnologies, impossibilitant de poder rendir si aquestes no funcionessin, com seria el cas quan no disposem de connexió.
3- Pot haver-hi una falta de llibertat a causa del control excessiu de l'usuari.","0","0","2022"
"246","8","0","231","0","1","Per descomptat, l'educació pot millorar notablement en un futur gràcies a l'evolució tecnològica. Alguns dels aspectes d'aquesta millora podrien ser:
1- Més rapidesa i accès a tot tipus de dades, informació o recursos necessaris per a un millor aprenentatge.
2- Independència de les eines tradicionals d'aprenentatge, com ara llibres de text, que poden trencar-se, perdre's, ser incomplerts...la tecnologia ens permet tenir tota la informació més recollida i organitzada i amb la possibilitat d'ampliar-la si fes falta.

No obstant això, també es podrien destacar aspectes negatius o perjudicials:
1- Exposició de les pròpies dades a Internet, que segons quines siguin poden ser utilitzades en la nostra contra.
2- Possibles desenvolupaments d'addicció o dependència de les tecnologies, impossibilitant de poder rendir si aquestes no funcionessin, com seria el cas quan no disposem de connexió.","0","0","1664436742"
"318","8","0","232","0","0","Aspectes positius:
- Estaran completament i més preparats que els adults pel món futur que ens espera, ja que serà exclusivament digital.

- Si l’aprenentatge es fa a partir d’eines tecnològiques, es pot conseguir una educació més equitativa.
- Tindràn accés a Internet desde més petits i per tant a més informació.

Aspectes negatius:
- Els pot evadir del món real, és a dir, en la vida diària poden estar més conectats en les xarxes, com ja comença a passar amb els infants d’avui dia, que amb el món que els envolta.
- Dificultarà les relacions socials interactives amb persones reals.
- Menor supervisió presencial.l","0","0","2022"
"263","8","0","232","0","1","Aspectes positius:
- Sistemes de comunicació més avançats entre alumnes y professors
- Puntuació de treballs automaticament
- Més eines d´aprenentatge
Aspectes negatius:
- Massa control durant classes pot desmotivar estudiants
- Aprenentatge digital perd el tacte humà, doncs els estudiants no desenvolupen capacitats socials
- Fer servir tecnologia més sovint causarà més casos d´adicció","0","0","1664436886"
"324","8","0","233","0","0","
Positius:
- Es podria reduir o fins i tot eliminar l'us del paper en l'ambit educatiu i ajudar en la frenada del canvi climàtic.
- Hi ha més seguretat i es radica el plagi.
- Noves tècniques d'ensenyament.

Negtius:
- No hi ha relalació amb el professor ni els companys donat que tot es faci online.
- Posibiitat de vulnerabilitat de dades de caracter personal
- Podria tenir un impacte negatiu en la capacitat d'atenció dels estudiants, és molt més difícil estar atent atenent darrere una pantalla.","0","0","2022"
"313","8","0","233","0","1","positius
En cas de cap problema poder fer classes telemàticament
Tenir un seguiment personalitzat mitjançant una IA i tenir recomanacions per millorar l'aprenentatge
És més fàcil la comunicació alumne-professor
Negatius
S'invaeix de la privacitat
Tot el sistema educatiu es basarà en un sistema, que si falla tot el sistema educatiu es veurà perjudicat
Basar l'educació en les TIC pot augmentar el preu d'acces a l'universitat","0","0","1664436984"
"317","8","0","234","0","0"," Aspectes positius:
1. Eines que poden millorar l'accés a l'educació per a persones que no poden anar presencialment a l'escola.
2. Pot aparèixer un sistema d'IA que faciliti la selecció de professors amb un nivell similar de coneixements, que garanteixi l'aprenentatge dels seus estudiants.
3. Un sistema per organitzar la informació i que sigui més fàcil i segur cercar una informació especifica.

Aspectes negatius:
1. Infoxicació a causa d'haver-hi massa informació a la xarxa.
2. Que desapareguin eines que hi ha actualment, com ara els llibres o quaderns de text.
3. Que els estudiants prefereixin estudiar a casa seva per culpa de la gran i àmplia accessibilitat a informació, i, per tant, perdin habilitats cognitives i de relacions públiques.","0","0","2022"
"252","8","0","234","0","1","Positiu:
- que tothom pugui accedir al mateix nivell d'estudis
- rendiment acadèmic
- més eines d'aprenentatge

Negatiu:
- dependre molt de la tecnologia per fer coses bàsiques
- caure en addiccions relacionades amb l'ús de la tecnologia","0","0","1664436809"
"297","8","0","235","0","1","Aspectes positius:
- Les noves eines podrien facilitar la vida dels estudiants en un món que cada vegada està evolucionant més. 

Aspectes negatius :
- Pot haver-hi una dependència digital que pugui afectar la salut, tant mental com fisica dels estudiants.
- Poden fer mals usos, o podrien patir injusticia.","0","0","1664436981"
"280","8","0","236","0","1","Positius:
- Permetrà tenir persones que parlin diverses llengues i que a traves d'aplicacions com traductors més avançats que els actuals puguin conviure i comunicarse estant a dins del mateix grup classe.
- Més endavant es podran crear eines per fer processos molt complicats actualment fent-los més simples per a que sigui possible ensenyar-los a gent més jove o amb dificutats d'aprenentatge.

Negatius:
- Una manera en la que podria perjudicar en un futur seria si amb l'automatització de moltes feines, es limitessin les opcions de futur de les futures generacions i per tant desapareguessin certs ensenyaments.","0","0","1664436955"
"256","8","0","237","0","1","- Recursos molt més amplis i extensos.
- Possibilitat de fer classe des de casa si l'alumne o el professor es posa malalt.
- No tenir tantes competències comunicatives o socials ja que s'estarien limitant als usos de la tecnologia.
- Els perills que suposa Internet, xarxes socials,... sobretot en xiquets/xiquetes més petits.","0","0","1664436823"
"292","8","0","238","0","1","L'evolució tecnològica podrà millorar l'educació perquè facilitarà de manera més ràpida i precisa la informació. A més, en dies en que els estudiants no pugin anar a l'escola es podrà assistir a classe telemàticament. El fet que la informació sigui tan fàcil de trobar pot ser que perjudiqui la motivació d'apendre dels estudiants. Aquesta evolució pot ajudar a prevenir plagis en examens però també ho podrà afavorir.","0","0","1664436973"
"290","8","0","239","0","1","Positivo
1. Mucho más acceso a todo tipo de información con tal de proporcionarnos información para mejorar nuestro rendimiento académico.
2. Mucha más atención individual para el estudiante ya sea a través de una IA o de otro sistema.
3.Facilidad para el estudiante en cuanto a las herramientas necesarias en un estudiante

Negativo
1. Por culpa del avance tecnológico, resultará muy sencillo conseguir trabajos y filtrar información con tus compañeros de clase
2. Con el avance aparecerán muchas más distracciones.","0","0","1664436972"
"250","8","0","240","0","1","Un aspecto negativo del uso de las tecnologías en la educación en el fututo será la facilidad que tendrán los estudiantes para el plagio, ya que tendrán acceso a la información muy fácil.
Otro aspecto negativo sería la posible dependencia que puedan desarrollar los niños a la tecnología, ya que van a estar ligados a estas constantemente.
Un aspecto positivo es que los alumnos desarrollarán pensamiento crítico.
Otro aspecto positivo sería que los alumnos tendrán más facilidad para comunicarse con los demás.","0","0","1664436785"
"261","8","0","241","0","1","Ventajas:
  - Aprendizaje más gráfico y divertido
  -Posibilidad de adaptarse a las necesidades e intereses del alumno más facilmente
  - Más maneras y herramientas de aprendizaje.

Desventajas:
  - Más distracciones
  - Pérdida del vínculo alumno-profesor.","0","0","1664436881"
"289","8","0","242","0","1","Aspectos positivos:
- Gracias a ellos se consigue tener materiales didácticos de una manera diferente, es decir innovadora comparado a como se hacia antiguamente.
- Facilita el aprendizaje de las diferentes materias, ya que siempre se pondrá encontrar de manera más sencilla lo que no se ha llegado a entender en clase.
- Ayuda a la comunicación respecto profesor-alumno, ya que favorece la intimidad de cada alumno no teniendo que preguntar las dudas delante de toda la clase.


Aspectos negativos:
- Incrementa la desigualdad, ya que no todos los estudiantes tienen acceso a internet.
- Aumento de la necesidad por parte de los estudiantes de Internet para poder resolver los problemas estudiantiles.
- Es necesario tener todo actualizado y si falla el sistema no se  podrá acceder a los documentos.","0","0","1664436971"
"279","8","0","243","0","1","Alguns aspectes positius de l'evolució tecnológica son que permetrà extreure informació de manera més fàcil a tots els estudiants, facilitarà la comprensió de l'alumne i permet el desenvolupament de nous métodes més pràctics i entretinguts.
Alguns aspectes negatius poden ser que un alumne faci un us fraudulent de l'equip i aplicacions, que copiin informació sense entendrela i el fet d'estar davant una pantalla pugui ocasionar cansanci virtual.","0","0","1664436946"
"262","8","0","244","0","1","Aspectes Positius:
   - Nous mètodes més entretinguts per als nens.
   - Més facilitat de comunicació telemàtica tant entre la família i l'escola, com entre el professorat i l'alumnat.
   - Més facilitat a l'hora de cercar informació utilitzada en l'aprenentatge

Aspectes Negatius: 
   - Menys socialització, ja que al utilitzar l'ordinador tot el dia a classe, o fins i tot al fer classes online, no tens tanta comunicació.
   - Es més fàcil que l'alumnat es distregui durant l'horari lectiu.","0","0","1664436882"
"265","8","0","245","0","1","Aspectos positivos: 
-Mejor forma de optimizar sus estudios (especializarse en lo que de verdad le interesa)
-Mayor eficiencia a la hora de encontrar recursos para sus estudios (información digital) 

Aspectos negativos:
-Mayor vulnerabilidad de sus datos personales
-Mayor dependencia a la tecnología","0","0","1664436892"
"295","8","0","246","0","1","Aspectes positius:
-Millora dels recursos disponibles per a l'aprenantatge
-Facilitar l'accés a més informació i eines per millorar l'educació
-Menys ús de material físic, de manera que s'atribueix a reduir el canvi climàtic

Aspectes negatius:
-Dependre massa de les tecnologies com a principal eina per a l'educació 
-Augmentar el nombre d'hores que utilitzam les tecnologies,facilitant així l'addició
-Pèrdua de contacte humà, de manera que es dificulta socialitzar amb els companys","0","0","1664436979"
"293","8","0","247","0","1","Positius
- Els estudiants en el futur podran rebre les classes alhora que ells vulguin, ja que penso que els professors grabaran la classe i tindran classe de preguntes globals.
- Podran aconseguir informació de manera molt fàcil.
- A l'hora d'estudiar trobaran gran quantitat d'apunts del tema a estudiar.
Negatius:
- En fer que tot sigui tan tecnològic els estudiants no coneixeran a gaire gent de la seva edat.
- Tot es basarà en ordinadors i coses tecnològiques i s'anirà deixant de banda el contacte social.
- No aprendran a executar tasques des de zero ni completar-les sense rebre informació de com es realitza ells sols en poder arribar a tenir una gran quantitat d'ajuda.","0","0","1664436976"
"257","8","0","248","0","1","La evolució de la tecnologia por aportar avantatges en l’educació. Amb l’evolució de la tecnologia, tant les eines com els plans d’estudis es poden millorar. La intel·ligència artificial pot elaborar un pla d’estudis segons la necessitat dels alumnes i garantir el creixement. Cal tenir en compte que l’ús de la IA i teconologia per la educació ha d’estar fortament regulada ja que sinó pot portar problemes. Constantment s’ha de anar fent estudis per veure si de veritat aporta avantatges.","0","0","1664436836"
"248","8","0","249","0","1","Positius 
· molta més adaptació a les nesecitats/avantatges de cadascú
· més eficiència per dur a terme la feina 
· més accés informació filtrada i útil 

Negatius 
· aprenentatge fred i més distant 
· molt més control de les persones i les dades d'aquestes 
· possibles problemes tècnics","0","0","1664436774"
"312","8","0","250","0","1","Aspectes negatius:
- Els pot evadir del món real, és a dir, en la vida diària poden estar més conectats en les xarxes, com ja comença a passar amb els infants d’avui dia, que amb el món que els envolta.
- Dificultarà les relacions socials interactives amb persones reals.
- Tindràn accés a Internet desde més petits i per tant a més informació.
Aspectes positius:
- Estaran completament i més preparats que els adults pel món futur que ens espera, ja que serà exclusivament digital.
- Coneixeran altres maneres de viure, altres persones i culture
- Si l’aprenentatge es fa a partir d’eines tecnològiques, es pot conseguir una educació més equitativa.
- Tindràn accés a Internet desde més petits i per tant a més informació.","0","0","1664436984"
"247","8","0","251","0","1","Aspectes positius:
- Hi ha més seguretat i es radica el plagi. 
- Noves tècniques d'ensenyament.
- Més recursos com per exemple: el mateix servidor pugui avaluar en el moment.

Aspectes negatius:
- No hi ha relalació amb el professor donat que tot es façi online.
- El fet que hi hagi massa tecnologia a l'aula, pot provocar distraccions als alumnes i això pot afectar al seu rendiment
- Menys comunicació amb els companys de classe i incentivem el treball en grup i saber fer feines en equip.","0","0","1664436758"
"266","8","0","252","0","1","El desenvolupament de la tecnologia facilitarà l'accés d'aquesta a totes les persones del món. Això facilitarà l'aprenentatge a molts estudiants que, havui en dia, no disposen de les eines adequades.
Si aquest desenvolupament tecnològic es realitza de la forma correcta, no crec que perjudiqui a ningú. Ara bé, si no es regula i es fa un mal ús, podrien sorgir problemes de desigualtats, informació falsa, entre d'altres.","0","0","1664436893"
"243","8","0","253","0","1","Beneficios a la hora de aprender, como facilidad de buscar información, interacción con expertos y actividades colaborativas, acostumbrados a tecnologías para cuando sean adultos.
Las desventajas pueden ser control excesivo, sobrecarga de trabajo (mucha conexión o atención a la escuela), dependencia de las tecnologías al hacer algo.","0","0","1664436636"
